P5D0-NN1,"{'code': 'P5D0-NN1', 'mode': 'Full Time', 'status': 'CHECKED', 'mismatches': []}"
P5D0-TN1,"{'code': 'P5D0-TN1', 'mode': 'Part Time', 'status': 'CHECKED', 'mismatches': []}"
P3D2,"{'code': 'P3D2', 'mode': 'Full Time', 'status': 'CHECKED', 'mismatches': []}"
P3D2-T,"{'code': 'P3D2-T', 'mode': 'Part Time', 'status': 'CHECKED', 'mismatches': []}"
P3D3,"{'code': 'P3D3', 'mode': 'Full Time', 'status': 'CHECKED', 'mismatches': []}"
